"enc_adj";"AUC_mean";"et";"si";"et2"
451;0,731306999004494;"Encoding";0,689473684210526;"Encoding"
452;0,746474010363728;"Encoding";0,7;"Encoding"
453;0,744135639115473;"Encoding";0,747368421052632;"Encoding"
454;0,754189407777863;"Encoding";0,642105263157895;"Encoding"
455;0,758463800172055;"Encoding";0,621052631578947;"Encoding"
456;0,703831425842748;"Encoding";0,715789473684211;"Encoding"
457;0,773498019392715;"Encoding";0,689473684210526;"Encoding"
458;0,756491413221496;"Encoding";0,684210526315789;"Encoding"
459;0,727822273262331;"Encoding";0,768421052631579;"Encoding"
460;0,730119717080843;"Encoding";0,7;"Encoding"
461;0,738852090625763;"Encoding";0,731578947368421;"Encoding"
462;0,73665467622044;"Encoding";0,668421052631579;"Encoding"
463;0,733357558209664;"Encoding";0,7;"Encoding"
464;0,731388771390537;"Encoding";0,731578947368421;"Encoding"
465;0,751366825060611;"Encoding";0,710526315789474;"Encoding"
466;0,739767452087566;"Encoding";0,721052631578947;"Encoding"
467;0,763322363862565;"Encoding";0,689473684210526;"Encoding"
468;0,73773745855962;"Encoding";0,721052631578947;"Encoding"
469;0,723184985582958;"Encoding";0,647368421052632;"Encoding"
470;0,745208290046582;"Encoding";0,710526315789474;"Encoding"
471;0,747957961568395;"Encoding";0,678947368421053;"Encoding"
472;0,744107559464781;"Encoding";0,752631578947368;"Encoding"
473;0,705625120177272;"Encoding";0,742105263157895;"Encoding"
474;0,722770781797567;"Encoding";0,657894736842105;"Encoding"
475;0,700186936439919;"Encoding";0,7;"Encoding"
476;0,756834001510002;"Encoding";0,731578947368421;"Encoding"
477;0,665793143525999;"Encoding";0,705263157894737;"Encoding"
478;0,755731463811108;"Encoding";0,857894736842105;"Encoding"
479;0,737211836619928;"Encoding";0,715789473684211;"Encoding"
480;0,719008235752512;"Encoding";0,763157894736842;"Encoding"
481;0,704155778094999;"Encoding";0,668421052631579;"Encoding"
482;0,712256863623033;"Encoding";0,689473684210526;"Encoding"
483;0,709416718254709;"Encoding";0,752631578947368;"Encoding"
484;0,738602186304306;"Encoding";0,694736842105263;"Encoding"
485;0,70576988014505;"Encoding";0,742105263157895;"Encoding"
486;0,680515336854165;"Encoding";0,668421052631579;"Encoding"
487;0,729688580135826;"Encoding";0,736842105263158;"Encoding"
488;0,713091401234481;"Encoding";0,731578947368421;"Encoding"
489;0,696570210608286;"Encoding";0,736842105263158;"Encoding"
490;0,721705353566526;"Encoding";0,763157894736842;"Encoding"
491;0,723588133425967;"Encoding";0,657894736842105;"Encoding"
492;0,743277791365514;"Encoding";0,731578947368421;"Encoding"
493;0,711536829805851;"Encoding";0,657894736842105;"Encoding"
494;0,755007256719868;"Encoding";0,742105263157895;"Encoding"
495;0,742702412771493;"Encoding";0,752631578947368;"Encoding"
496;0,726623917561352;"Encoding";0,7;"Encoding"
497;0,745563766491808;"Encoding";0,784210526315789;"Encoding"
498;0,717315624942339;"Encoding";0,694736842105263;"Encoding"
499;0,710589901014639;"Encoding";0,710526315789474;"Encoding"
500;0,729542910755156;"Encoding";0,726315789473684;"Encoding"
501;0,761684589187147;"Encoding";0,7;"Encoding"
502;0,738828788926977;"Encoding";0,689473684210526;"Encoding"
503;0,66111349646608;"Encoding";0,726315789473684;"Encoding"
504;0,628623702012418;"Encoding";0,652631578947368;"Encoding"
505;0,718979084325127;"Encoding";0,7;"Encoding"
506;0,701519243022952;"Encoding";0,731578947368421;"Encoding"
507;0,734537780527949;"Encoding";0,705263157894737;"Encoding"
508;0,759969378196033;"Encoding";0,747368421052632;"Encoding"
509;0,745548981692329;"Encoding";0,778947368421053;"Encoding"
510;0,749840107544693;"Encoding";0,689473684210526;"Encoding"
511;0,753497768120884;"Encoding";0,794736842105263;"Encoding"
512;0,73190322666122;"Encoding";0,7;"Encoding"
513;0,735242930454626;"Encoding";0,742105263157895;"Encoding"
514;0,752455682907514;"Encoding";0,763157894736842;"Encoding"
515;0,747913083340144;"Encoding";0,731578947368421;"Encoding"
516;0,74548377315893;"Encoding";0,794736842105263;"Encoding"
517;0,734809656162345;"Encoding";0,773684210526316;"Encoding"
518;0,731708615927892;"Encoding";0,763157894736842;"Encoding"
519;0,751937240478672;"Encoding";0,763157894736842;"Encoding"
520;0,747155232147932;"Encoding";0,742105263157895;"Encoding"
521;0,725551650769913;"Encoding";0,678947368421053;"Encoding"
522;0,721871512410589;"Encoding";0,752631578947368;"Encoding"
523;0,707079983404244;"Encoding";0,657894736842105;"Encoding"
524;0,722746900447025;"Encoding";0,657894736842105;"Encoding"
525;0,729635810520904;"Encoding";0,763157894736842;"Encoding"
526;0,754066090422069;"Encoding";0,763157894736842;"Encoding"
527;0,702397836520129;"Encoding";0,731578947368421;"Encoding"
528;0,715439864354157;"Encoding";0,7;"Encoding"
529;0,738172637198403;"Encoding";0,710526315789474;"Encoding"
530;0,756101476833194;"Encoding";0,768421052631579;"Encoding"
531;0,720020802021011;"Encoding";0,668421052631579;"Encoding"
532;0,701639242398734;"Encoding";0,678947368421053;"Encoding"
533;0,741643972386123;"Encoding";0,7;"Encoding"
534;0,760510109672969;"Encoding";0,731578947368421;"Encoding"
535;0,720129350847372;"Encoding";0,689473684210526;"Encoding"
536;0,656635528689676;"Encoding";0,768421052631579;"Encoding"
537;0,730784607297997;"Encoding";0,715789473684211;"Encoding"
538;0,720189260351787;"Encoding";0,7;"Encoding"
539;0,736957231885699;"Encoding";0,742105263157895;"Encoding"
540;0,753163553227787;"Encoding";0,668421052631579;"Encoding"
541;0,75418424955159;"Encoding";0,778947368421053;"Encoding"
542;0,753865429789651;"Encoding";0,721052631578947;"Encoding"
543;0,7265771539876;"Encoding";0,689473684210526;"Encoding"
544;0,678707824788784;"Encoding";0,710526315789474;"Encoding"
545;0,681998328253718;"Encoding";0,705263157894737;"Encoding"
546;0,683347399947524;"Encoding";0,721052631578947;"Encoding"
547;0,701605251917104;"Encoding";0,694736842105263;"Encoding"
548;0,744824658166174;"Encoding";0,663157894736842;"Encoding"
549;0,730652409902102;"Encoding";0,7;"Encoding"
550;0,715787395504422;"Encoding";0,715789473684211;"Encoding"
551;0,707425377110679;"Encoding";0,631578947368421;"Encoding"
552;0,748475309488804;"Encoding";0,615789473684211;"Encoding"
553;0,746962162845633;"Encoding";0,636842105263158;"Encoding"
554;0,754803553966577;"Encoding";0,678947368421053;"Encoding"
555;0,752982360542388;"Encoding";0,647368421052632;"Encoding"
556;0,747060206798309;"Encoding";0,7;"Encoding"
557;0,697209901482416;"Encoding";0,678947368421053;"Encoding"
558;0,673889472277921;"Encoding";0,668421052631579;"Encoding"
559;0,7035240284557;"Encoding";0,742105263157895;"Encoding"
560;0,710957202933315;"Encoding";0,689473684210526;"Encoding"
561;0,733086217226772;"Encoding";0,689473684210526;"Encoding"
562;0,70878341005565;"Encoding";0,663157894736842;"Encoding"
563;0,672975203308766;"Encoding";0,657894736842105;"Encoding"
564;0,732225124122684;"Encoding";0,721052631578947;"Encoding"
565;0,723914171761529;"Encoding";0,710526315789474;"Encoding"
566;0,717177414627304;"Encoding";0,678947368421053;"Encoding"
567;0,679764021374095;"Encoding";0,668421052631579;"Encoding"
568;0,740395949634895;"Encoding";0,7;"Encoding"
569;0,728809622050818;"Encoding";0,7;"Encoding"
570;0,691226031722362;"Encoding";0,642105263157895;"Encoding"
571;0,756628551439403;"Encoding";0,689473684210526;"Encoding"
572;0,7283483302787;"Encoding";0,7;"Encoding"
573;0,690340282745241;"Encoding";0,626315789473684;"Encoding"
574;0,728672811814714;"Encoding";0,710526315789474;"Encoding"
575;0,727566329763033;"Encoding";0,678947368421053;"Encoding"
576;0,750235243838521;"Encoding";0,731578947368421;"Encoding"
577;0,729727251023634;"Encoding";0,647368421052632;"Encoding"
578;0,745074233186092;"Encoding";0,721052631578947;"Encoding"
579;0,760527581416926;"Encoding";0,721052631578947;"Encoding"
580;0,739162491927661;"Encoding";0,647368421052632;"Encoding"
581;0,672630180463082;"Encoding";0,721052631578947;"Encoding"
582;0,702289366551186;"Encoding";0,657894736842105;"Encoding"
583;0,648366887993105;"Encoding";0,684210526315789;"Encoding"
584;0,666763816223314;"Encoding";0,752631578947368;"Encoding"
585;0,744843915023239;"Encoding";0,721052631578947;"Encoding"
586;0,7264443564907;"Encoding";0,752631578947368;"Encoding"
587;0,625536057424754;"Encoding";0,552631578947368;"Encoding"
588;0,712639947026296;"Encoding";0,705263157894737;"Encoding"
589;0,721248262745162;"Encoding";0,668421052631579;"Encoding"
590;0,728456903151939;"Encoding";0,684210526315789;"Encoding"
591;0,734895114699824;"Encoding";0,7;"Encoding"
592;0,745526700428813;"Encoding";0,721052631578947;"Encoding"
593;0,692990431859408;"Encoding";0,7;"Encoding"
594;0,730051337699212;"Encoding";0,663157894736842;"Encoding"
595;0,730382758296416;"Encoding";0,663157894736842;"Encoding"
596;0,733775715411979;"Encoding";0,668421052631579;"Encoding"
597;0,67649925653208;"Encoding";0,710526315789474;"Encoding"
598;0,631588119689873;"Encoding";0,710526315789474;"Encoding"
599;0,692688573969638;"Encoding";0,668421052631579;"Encoding"
600;0,746505769085557;"Encoding";0,7;"Encoding"
601;0,647465078992852;"Encoding";0,657894736842105;"Encoding"
602;0,733843974450797;"Encoding";0,663157894736842;"Encoding"
603;0,724841408954923;"Encoding";0,689473684210526;"Encoding"
604;0,745225513473048;"Encoding";0,7;"Encoding"
605;0,739640789994741;"Encoding";0,663157894736842;"Encoding"
606;0,749359797307514;"Encoding";0,684210526315789;"Encoding"
607;0,73564308851192;"Encoding";0,726315789473684;"Encoding"
608;0,725935737164361;"Encoding";0,715789473684211;"Encoding"
609;0,743416268386487;"Encoding";0,763157894736842;"Encoding"
610;0,722731214011244;"Encoding";0,678947368421053;"Encoding"
611;0,73133368544648;"Encoding";0,678947368421053;"Encoding"
612;0,766962628761726;"Encoding";0,710526315789474;"Encoding"
613;0,742075519989681;"Encoding";0,778947368421053;"Encoding"
614;0,729076422172465;"Encoding";0,647368421052632;"Encoding"
615;0,743095200777429;"Encoding";0,636842105263158;"Encoding"
616;0,750107728320771;"Encoding";0,636842105263158;"Encoding"
617;0,747964384922692;"Encoding";0,710526315789474;"Encoding"
618;0,752864549313169;"Encoding";0,636842105263158;"Encoding"
619;0,733729633678142;"Encoding";0,663157894736842;"Encoding"
620;0,764523428416894;"Encoding";0,747368421052632;"Encoding"
621;0,751403298343709;"Encoding";0,647368421052632;"Encoding"
622;0,726564104225571;"Encoding";0,668421052631579;"Encoding"
623;0,728939276916128;"Encoding";0,689473684210526;"Encoding"
624;0,715857276074702;"Encoding";0,621052631578947;"Encoding"
625;0,72086377469629;"Encoding";0,663157894736842;"Encoding"
626;0,718866983809357;"Encoding";0,705263157894737;"Encoding"
627;0,744360966013753;"Encoding";0,710526315789474;"Encoding"
628;0,71631454525425;"Encoding";0,689473684210526;"Encoding"
629;0,731325667268609;"Encoding";0,773684210526316;"Encoding"
630;0,742954960157485;"Encoding";0,752631578947368;"Encoding"
631;0,737654940875258;"Encoding";0,721052631578947;"Encoding"
632;0,730737074043125;"Encoding";0,689473684210526;"Encoding"
633;0,741433438083275;"Encoding";0,689473684210526;"Encoding"
634;0,729194800189829;"Encoding";0,689473684210526;"Encoding"
635;0,74704289332051;"Encoding";0,784210526315789;"Encoding"
636;0,734990858839302;"Encoding";0,636842105263158;"Encoding"
637;0,741036697713444;"Encoding";0,731578947368421;"Encoding"
638;0,742001568467097;"Encoding";0,678947368421053;"Encoding"
639;0,737949472542788;"Encoding";0,678947368421053;"Encoding"
640;0,722884474181603;"Encoding";0,678947368421053;"Encoding"
641;0,6684626637271;"Encoding";0,636842105263158;"Encoding"
642;0,733642326946945;"Encoding";0,668421052631579;"Encoding"
643;0,72426621927189;"Encoding";0,742105263157895;"Encoding"
644;0,72253401846448;"Encoding";0,7;"Encoding"
645;0,727901890574104;"Encoding";0,721052631578947;"Encoding"
646;0,749799779954575;"Encoding";0,742105263157895;"Encoding"
647;0,707443930290594;"Encoding";0,721052631578947;"Encoding"
648;0,735473889475643;"Encoding";0,721052631578947;"Encoding"
649;0,711351568608437;"Encoding";0,7;"Encoding"
650;0,744205725631085;"Encoding";0,647368421052632;"Encoding"
651;0,732711526301721;"Encoding";0,7;"Encoding"
652;0,737123395880676;"Encoding";0,7;"Encoding"
653;0,742319824541652;"Encoding";0,726315789473684;"Encoding"
654;0,657708523536709;"Encoding";0,647368421052632;"Encoding"
655;0,684982399155489;"Encoding";0,631578947368421;"Encoding"
656;0,714856743716098;"Encoding";0,626315789473684;"Encoding"
657;0,6947409782697;"Encoding";0,626315789473684;"Encoding"
658;0,734440782658143;"Encoding";0,694736842105263;"Encoding"
659;0,732697941204966;"Encoding";0,752631578947368;"Encoding"
660;0,722194014351445;"Encoding";0,721052631578947;"Encoding"
661;0,718405229528548;"Encoding";0,668421052631579;"Encoding"
662;0,714118267985092;"Encoding";0,678947368421053;"Encoding"
663;0,734690332820173;"Encoding";0,663157894736842;"Encoding"
664;0,72219848260399;"Encoding";0,752631578947368;"Encoding"
665;0,741739724277748;"Encoding";0,7;"Encoding"
666;0,764722476943566;"Encoding";0,7;"Encoding"
667;0,69846043686603;"Encoding";0,663157894736842;"Encoding"
668;0,720352519173464;"Encoding";0,721052631578947;"Encoding"
669;0,698985434153952;"Encoding";0,705263157894737;"Encoding"
670;0,730797638997822;"Encoding";0,652631578947368;"Encoding"
671;0,735914589487784;"Encoding";0,705263157894737;"Encoding"
672;0,620006702220779;"Encoding";0,473684210526316;"Encoding"
673;0,719032379596149;"Encoding";0,689473684210526;"Encoding"
674;0,733568146472837;"Encoding";0,752631578947368;"Encoding"
675;0,735655538028216;"Encoding";0,794736842105263;"Encoding"
676;0,743762910380218;"Encoding";0,715789473684211;"Encoding"
677;0,742146714692463;"Encoding";0,731578947368421;"Encoding"
678;0,732134748209618;"Encoding";0,689473684210526;"Encoding"
679;0,723724754091094;"Encoding";0,678947368421053;"Encoding"
680;0,737110683320449;"Encoding";0,742105263157895;"Encoding"
681;0,726764421322761;"Encoding";0,763157894736842;"Encoding"
682;0,698040293449307;"Encoding";0,742105263157895;"Encoding"
683;0,747299214876544;"Encoding";0,7;"Encoding"
684;0,659174564157086;"Encoding";0,794736842105263;"Encoding"
685;0,650199621047547;"Encoding";0,726315789473684;"Encoding"
686;0,662000717312321;"Encoding";0,705263157894737;"Encoding"
687;0,772586179293989;"Encoding";0,678947368421053;"Encoding"
688;0,743448982501645;"Encoding";0,768421052631579;"Encoding"
689;0,745618718217312;"Encoding";0,731578947368421;"Encoding"
690;0,718650848597591;"Encoding";0,731578947368421;"Encoding"
691;0,720817932014688;"Encoding";0,694736842105263;"Encoding"
692;0,733408507082487;"Encoding";0,715789473684211;"Encoding"
693;0,72457598128561;"Encoding";0,763157894736842;"Encoding"
694;0,749678240862719;"Encoding";0,757894736842105;"Encoding"
695;0,701760952985567;"Encoding";0,7;"Encoding"
696;0,743531597785464;"Encoding";0,742105263157895;"Encoding"
697;0,713079988950135;"Encoding";0,736842105263158;"Encoding"
698;0,723427024213262;"Encoding";0,663157894736842;"Encoding"
699;0,684075510255632;"Encoding";0,694736842105263;"Encoding"
700;0,740012478807266;"Encoding";0,721052631578947;"Encoding"
701;0,745889343447703;"Encoding";0,689473684210526;"Encoding"
702;0,713759156935086;"Encoding";0,731578947368421;"Encoding"
703;0,716912630941359;"Encoding";0,668421052631579;"Encoding"
704;0,72561440574441;"Encoding";0,731578947368421;"Encoding"
705;0,754712177167417;"Encoding";0,773684210526316;"Encoding"
706;0,756419956076687;"Encoding";0,721052631578947;"Encoding"
707;0,667228521277161;"Encoding";0,721052631578947;"Encoding"
708;0,717936695914509;"Encoding";0,689473684210526;"Encoding"
709;0,719822223359959;"Encoding";0,710526315789474;"Encoding"
710;0,713622496827697;"Encoding";0,668421052631579;"Encoding"
711;0,691956709735987;"Encoding";0,694736842105263;"Encoding"
712;0,739596819684182;"Encoding";0,7;"Encoding"
713;0,740017536223443;"Encoding";0,678947368421053;"Encoding"
714;0,751776881437844;"Encoding";0,752631578947368;"Encoding"
715;0,767207846964846;"Encoding";0,752631578947368;"Encoding"
716;0,735216606996847;"Encoding";0,721052631578947;"Encoding"
717;0,706413898653675;"Encoding";0,694736842105263;"Encoding"
718;0,75210392926622;"Encoding";0,742105263157895;"Encoding"
719;0,724560561642894;"Encoding";0,668421052631579;"Encoding"
720;0,75039002476437;"Encoding";0,668421052631579;"Encoding"
721;0,743053194081922;"Encoding";0,752631578947368;"Encoding"
722;0,746717042196713;"Encoding";0,721052631578947;"Encoding"
723;0,753873975955968;"Encoding";0,615789473684211;"Encoding"
724;0,754526010681616;"Encoding";0,752631578947368;"Encoding"
725;0,747115142951269;"Encoding";0,747368421052632;"Encoding"
726;0,714379041572997;"Encoding";0,721052631578947;"Encoding"
727;0,736950809492463;"Encoding";0,678947368421053;"Encoding"
728;0,734486469298721;"Encoding";0,773684210526316;"Encoding"
729;0,736209055612391;"Encoding";0,636842105263158;"Encoding"
730;0,747436658653332;"Encoding";0,684210526315789;"Encoding"
731;0,709482195931673;"Encoding";0,684210526315789;"Encoding"
732;0,745714614958224;"Encoding";0,736842105263158;"Encoding"
733;0,742753099994904;"Encoding";0,752631578947368;"Encoding"
734;0,726991547254904;"Encoding";0,752631578947368;"Encoding"
735;0,765936841154901;"Encoding";0,684210526315789;"Encoding"
736;0,748469264950701;"Encoding";0,794736842105263;"Encoding"
737;0,71824423670671;"Encoding";0,668421052631579;"Encoding"
738;0,739249939841541;"Encoding";0,731578947368421;"Encoding"
739;0,729987443590917;"Encoding";0,7;"Encoding"
740;0,749915041894313;"Encoding";0,710526315789474;"Encoding"
741;0,723751685349507;"Encoding";0,763157894736842;"Encoding"
742;0,700835856971584;"Encoding";0,794736842105263;"Encoding"
